alpine_url;arch;bdate;branch;description;license;maintainer;name;pkg_url;repo;version
https://github.com/mate-desktop/mate-calc;armv7;2019-05-13 07:49:34;edge;Languages for package mate-calc;GPL-2.0-or-later;Francesco Colista;mate-calc-lang;/package/edge/community/armv7/mate-calc-lang;community;1.22.1-r0
https://github.com/mate-desktop/mate-calc;armv7;2019-05-13 07:49:34;edge;Calculator for MATE (documentation);GPL-2.0-or-later;Francesco Colista;mate-calc-doc;/package/edge/community/armv7/mate-calc-doc;community;1.22.1-r0
https://sourceforge.net/projects/libmwaw/;armv7;2019-05-13 06:40:58;edge;Import filter and tools for old Mac documents;MPL-2.0;Timo Teräs;libmwaw-tools;/package/edge/community/armv7/libmwaw-tools;community;0.3.15-r0
https://sourceforge.net/projects/libmwaw/;armv7;2019-05-13 06:40:58;edge;Import filter and tools for old Mac documents;MPL-2.0;Timo Teräs;libmwaw;/package/edge/community/armv7/libmwaw;community;0.3.15-r0
https://sourceforge.net/projects/libmwaw/;armv7;2019-05-13 06:40:57;edge;Import filter and tools for old Mac documents (development files);MPL-2.0;Timo Teräs;libmwaw-dev;/package/edge/community/armv7/libmwaw-dev;community;0.3.15-r0
https://sourceforge.net/projects/libmwaw/;armv7;2019-05-13 06:40:57;edge;Import filter and tools for old Mac documents (documentation);MPL-2.0;Timo Teräs;libmwaw-doc;/package/edge/community/armv7/libmwaw-doc;community;0.3.15-r0
http://search.cpan.org/~pmqs/DB_File-1.820/;armv7;2019-05-13 06:32:21;edge;Perl5 access to Berkeley DB (documentation);GPL PerlArtistic;Leonardo Arena;perl-db_file-doc;/package/edge/main/armv7/perl-db_file-doc;main;1.852-r0
http://search.cpan.org/~pmqs/DB_File-1.820/;armv7;2019-05-13 06:32:21;edge;Perl5 access to Berkeley DB;GPL PerlArtistic;Leonardo Arena;perl-db_file;/package/edge/main/armv7/perl-db_file;main;1.852-r0
http://abcde.einval.com/;armv7;2019-05-12 21:13:53;edge;A command line CD encoder that reads your CD, downloads the track information from a CDDB provider, and rips your CD (documentation);GPL-2.0-or-later;None;abcde-doc;/package/edge/community/armv7/abcde-doc;community;2.9.3-r0
http://abcde.einval.com/;armv7;2019-05-12 21:13:53;edge;A command line CD encoder that reads your CD, downloads the track information from a CDDB provider, and rips your CD;GPL-2.0-or-later;None;abcde;/package/edge/community/armv7/abcde;community;2.9.3-r0
http://guvcview.sourceforge.net/;armv7;2019-05-12 20:18:42;edge;Webcam viewer;GPL-3.0-or-later;Natanael Copa;guvcview;/package/edge/community/armv7/guvcview;community;2.0.6-r0
http://guvcview.sourceforge.net/;armv7;2019-05-12 20:18:42;edge;Languages for package guvcview;GPL-3.0-or-later;Natanael Copa;guvcview-lang;/package/edge/community/armv7/guvcview-lang;community;2.0.6-r0
http://guvcview.sourceforge.net/;armv7;2019-05-12 20:18:41;edge;Webcam viewer (documentation);GPL-3.0-or-later;Natanael Copa;guvcview-doc;/package/edge/community/armv7/guvcview-doc;community;2.0.6-r0
http://guvcview.sourceforge.net/;armv7;2019-05-12 20:18:41;edge;Webcam viewer (libraries);GPL-3.0-or-later;Natanael Copa;guvcview-libs;/package/edge/community/armv7/guvcview-libs;community;2.0.6-r0
http://guvcview.sourceforge.net/;armv7;2019-05-12 20:18:41;edge;Webcam viewer (static library);GPL-3.0-or-later;Natanael Copa;guvcview-static;/package/edge/community/armv7/guvcview-static;community;2.0.6-r0
http://guvcview.sourceforge.net/;armv7;2019-05-12 20:18:41;edge;Webcam viewer (development files);GPL-3.0-or-later;Natanael Copa;guvcview-dev;/package/edge/community/armv7/guvcview-dev;community;2.0.6-r0
http://shimmerproject.org/project/greybird/;armv7;2019-05-12 20:13:40;edge;Greybird Unity themes;GPL-2.0-or-later AND CC-BY-SA-3.0;Natanael Copa;greybird-themes-unity;/package/edge/community/armv7/greybird-themes-unity;community;3.22.10-r0
https://kernel.org/pub/linux/utils/kernel/ksymoops/v2.4;armv7;2018-10-12 18:39:00;edge;A Linux kernel Oops file troubleshooting tool;GPL-2.0;Natanael Copa;ksymoops;/package/edge/main/armv7/ksymoops;main;2.4.11-r7
http://search.cpan.org/dist/Hash-MultiValue/;armv7;2018-10-12 18:38:53;edge;Hash::MultiValue perl module;GPL-2.0 or Artistic;Natanael Copa;perl-hash-multivalue;/package/edge/main/armv7/perl-hash-multivalue;main;0.16-r0
http://search.cpan.org/dist/Hash-MultiValue/;armv7;2018-10-12 18:38:50;edge;Hash::MultiValue perl module (documentation);GPL-2.0 or Artistic;Natanael Copa;perl-hash-multivalue-doc;/package/edge/main/armv7/perl-hash-multivalue-doc;main;0.16-r0
https://jonas.github.io/tig/;armv7;2018-10-12 17:39:29;edge;Text-mode interface for the git revision control system;GPL-2.0-or-later;Fabian Affolter;tig;/package/edge/main/armv7/tig;main;2.4.1-r0
https://jonas.github.io/tig/;armv7;2018-10-12 17:39:28;edge;Text-mode interface for the git revision control system (documentation);GPL-2.0-or-later;Fabian Affolter;tig-doc;/package/edge/main/armv7/tig-doc;main;2.4.1-r0
https://github.com/sahlberg/libnfs;armv7;2018-10-12 09:53:43;edge;Client library for accessing NFS shares (documentation);LGPL-2.1-or-later;Natanael Copa;libnfs-doc;/package/edge/main/armv7/libnfs-doc;main;3.0.0-r0
https://github.com/sahlberg/libnfs;armv7;2018-10-12 09:53:43;edge;Client library for accessing NFS shares;LGPL-2.1-or-later;Natanael Copa;libnfs;/package/edge/main/armv7/libnfs;main;3.0.0-r0
https://github.com/sahlberg/libnfs;armv7;2018-10-12 09:53:42;edge;Client library for accessing NFS shares (development files);LGPL-2.1-or-later;Natanael Copa;libnfs-dev;/package/edge/main/armv7/libnfs-dev;main;3.0.0-r0
http://search.cpan.org/dist/Net-SMTP-SSL/;armv7;2018-10-12 09:52:51;edge;SSL support for Net::SMTP;GPL PerlArtistic;Natanael Copa;perl-net-smtp-ssl;/package/edge/main/armv7/perl-net-smtp-ssl;main;1.04-r0
http://search.cpan.org/dist/Net-SMTP-SSL/;armv7;2018-10-12 09:52:48;edge;SSL support for Net::SMTP (documentation);GPL PerlArtistic;Natanael Copa;perl-net-smtp-ssl-doc;/package/edge/main/armv7/perl-net-smtp-ssl-doc;main;1.04-r0
http://www.tset.de/lpty/;armv7;2018-10-11 22:52:35;edge;Lua module to control other programs via PTYs.;MIT;Natanael Copa;lua-pty;/package/edge/main/armv7/lua-pty;main;1.2.1-r1
http://www.tset.de/lpty/;armv7;2018-10-11 22:52:33;edge;Lua module to control other programs via PTYs. (for Lua 5.3);MIT;Natanael Copa;lua5.3-pty;/package/edge/main/armv7/lua5.3-pty;main;1.2.1-r1
http://www.tset.de/lpty/;armv7;2018-10-11 22:52:31;edge;Lua module to control other programs via PTYs. (for Lua 5.2);MIT;Natanael Copa;lua5.2-pty;/package/edge/main/armv7/lua5.2-pty;main;1.2.1-r1
http://www.tset.de/lpty/;armv7;2018-10-11 22:52:29;edge;Lua module to control other programs via PTYs. (for Lua 5.1);MIT;Natanael Copa;lua5.1-pty;/package/edge/main/armv7/lua5.1-pty;main;1.2.1-r1
http://search.cpan.org/dist/Net-Server/;armv7;2018-10-11 15:51:01;edge;Extensible, general Perl server engine;Artistic-1.0 GPL+;Leonardo Arena;perl-net-server;/package/edge/main/armv7/perl-net-server;main;2.009-r1
http://search.cpan.org/dist/Net-Server/;armv7;2018-10-11 15:50:58;edge;Extensible, general Perl server engine (documentation);Artistic-1.0 GPL+;Leonardo Arena;perl-net-server-doc;/package/edge/main/armv7/perl-net-server-doc;main;2.009-r1
https://git.alpinelinux.org/cgit/acf/acf-ipsec-tools;armv7;2018-10-11 15:50:18;edge;A web-based system administration interface for ipsec-tools;GPL-2.0;Ted Trask;acf-ipsec-tools;/package/edge/main/armv7/acf-ipsec-tools;main;0.12.0-r2
http://search.cpan.org/dist/Class-Mix/;armv7;2018-10-11 15:49:46;edge;Dynamic class mixing;GPL PerlArtistic;Natanael Copa;perl-class-mix;/package/edge/main/armv7/perl-class-mix;main;0.006-r0
http://search.cpan.org/dist/Class-Mix/;armv7;2018-10-11 15:49:45;edge;Dynamic class mixing (documentation);GPL PerlArtistic;Natanael Copa;perl-class-mix-doc;/package/edge/main/armv7/perl-class-mix-doc;main;0.006-r0
http://xorg.freedesktop.org/;armv7;2018-10-11 15:49:07;edge;X.org bitstream Type1 fonts;custom;Natanael Copa;font-bitstream-type1;/package/edge/main/armv7/font-bitstream-type1;main;1.0.3-r0
https://sourceforge.net/projects/opennhrp;armv7;2018-10-11 15:48:59;edge;NBMA Next Hop Resolution Protocol daemon;GPL-2.0;Natanael Copa;opennhrp;/package/edge/main/armv7/opennhrp;main;0.14.1-r6
https://sourceforge.net/projects/opennhrp;armv7;2018-10-11 15:48:59;edge;NBMA Next Hop Resolution Protocol daemon (documentation);GPL-2.0;Natanael Copa;opennhrp-doc;/package/edge/main/armv7/opennhrp-doc;main;0.14.1-r6
http://search.cpan.org/~robf/X10/;armv7;2018-10-11 15:46:35;edge;Perl module to control X10 devices;GPL-3.0;Francesco Colista;perl-x10;/package/edge/main/armv7/perl-x10;main;0.04-r1
http://search.cpan.org/~robf/X10/;armv7;2018-10-11 15:46:32;edge;Perl module to control X10 devices (documentation);GPL-3.0;Francesco Colista;perl-x10-doc;/package/edge/main/armv7/perl-x10-doc;main;0.04-r1
http://xorg.freedesktop.org/;armv7;2018-10-11 15:44:36;edge;display information utility for X (documentation);custom;Natanael Copa;xdpyinfo-doc;/package/edge/main/armv7/xdpyinfo-doc;main;1.3.2-r0
http://xorg.freedesktop.org/;armv7;2018-10-11 15:44:36;edge;display information utility for X;custom;Natanael Copa;xdpyinfo;/package/edge/main/armv7/xdpyinfo;main;1.3.2-r0
https://git.alpinelinux.org/cgit/acf/acf-gross;armv7;2018-10-11 15:43:21;edge;A web-based system administration interface for gross;GPL-2.0;Ted Trask;acf-gross;/package/edge/main/armv7/acf-gross;main;0.6.0-r2
http://code.google.com/p/gross/;armv7;2018-10-11 15:43:15;edge;Greylisting of suspicious sources;BSD;Natanael Copa;gross;/package/edge/main/armv7/gross;main;1.0.2-r11
http://code.google.com/p/gross/;armv7;2018-10-11 15:43:13;edge;Greylisting of suspicious sources (development files);BSD;Natanael Copa;gross-dev;/package/edge/main/armv7/gross-dev;main;1.0.2-r11
http://code.google.com/p/gross/;armv7;2018-10-11 15:43:11;edge;Greylisting of suspicious sources (documentation);BSD;Natanael Copa;gross-doc;/package/edge/main/armv7/gross-doc;main;1.0.2-r11
https://github.com/craigmj/json4lua;armv7;2018-10-11 14:49:14;edge;JSON encoding / decoding module for Lua (JSON4lua);GPL-2.0;Natanael Copa;lua-json4;/package/edge/main/armv7/lua-json4;main;1.0.0-r3
https://ccrma.stanford.edu/~jos/resample/Free_Resampling_Software.html;armv7;2018-10-11 14:26:00;edge;real-time library for sampling rate conversion;GPL;None;libresample;/package/edge/main/armv7/libresample;main;0.1.3-r1
https://sourceforge.net/projects/wvware;armv7;2018-10-11 14:25:51;edge;A library that can load and parse Word 2000, 97, 95 and 6 file formats;GPL-2.0-or-later;Natanael Copa;wv;/package/edge/main/armv7/wv;main;1.2.9-r3
https://sourceforge.net/projects/wvware;armv7;2018-10-11 14:25:48;edge;A library that can load and parse Word 2000, 97, 95 and 6 file formats (documentation);GPL-2.0-or-later;Natanael Copa;wv-doc;/package/edge/main/armv7/wv-doc;main;1.2.9-r3
https://sourceforge.net/projects/wvware;armv7;2018-10-11 14:25:46;edge;A library that can load and parse Word 2000, 97, 95 and 6 file formats (development files);GPL-2.0-or-later;Natanael Copa;wv-dev;/package/edge/main/armv7/wv-dev;main;1.2.9-r3
http://search.cpan.org/~dougw/Net-CIDR-Lite-0.21/;armv7;2018-10-11 13:58:04;edge;Perl extension for merging IPv4 or IPv6 CIDR addresses;Artistic-Perl-1.0 GPL+;Matt Smith;perl-net-cidr-lite;/package/edge/main/armv7/perl-net-cidr-lite;main;0.21-r4
http://search.cpan.org/~dougw/Net-CIDR-Lite-0.21/;armv7;2018-10-11 13:58:04;edge;Perl extension for merging IPv4 or IPv6 CIDR addresses (documentation);Artistic-Perl-1.0 GPL+;Matt Smith;perl-net-cidr-lite-doc;/package/edge/main/armv7/perl-net-cidr-lite-doc;main;0.21-r4
http://search.cpan.org/dist/Class-Load/;armv7;2018-10-11 13:56:17;edge;A working (require Class::Name) and more;GPL PerlArtistic;Natanael Copa;perl-class-load;/package/edge/main/armv7/perl-class-load;main;0.25-r0
http://search.cpan.org/dist/Class-Load/;armv7;2018-10-11 13:56:16;edge;A working (require Class::Name) and more (documentation);GPL PerlArtistic;Natanael Copa;perl-class-load-doc;/package/edge/main/armv7/perl-class-load-doc;main;0.25-r0
http://search.cpan.org/dist/List-UtilsBy/;armv7;2018-10-11 13:55:36;edge;higher-order list utility functions;GPL PerlArtistic;Timo Teräs;perl-list-utilsby;/package/edge/main/armv7/perl-list-utilsby;main;0.11-r0
http://search.cpan.org/dist/List-UtilsBy/;armv7;2018-10-11 13:55:35;edge;higher-order list utility functions (documentation);GPL PerlArtistic;Timo Teräs;perl-list-utilsby-doc;/package/edge/main/armv7/perl-list-utilsby-doc;main;0.11-r0
http://xorg.freedesktop.org/;armv7;2018-10-11 13:54:05;edge;X11 Video extension library;custom;Natanael Copa;libxv;/package/edge/main/armv7/libxv;main;1.0.11-r2
http://xorg.freedesktop.org/;armv7;2018-10-11 13:54:05;edge;X11 Video extension library (documentation);custom;Natanael Copa;libxv-doc;/package/edge/main/armv7/libxv-doc;main;1.0.11-r2
http://xorg.freedesktop.org/;armv7;2018-10-11 13:54:05;edge;X11 Video extension library (development files);custom;Natanael Copa;libxv-dev;/package/edge/main/armv7/libxv-dev;main;1.0.11-r2
http://www.videolan.org/developers/x264.html;armv7;2018-10-11 12:33:07;edge;Free library for encoding H264/AVC video streams;GPL-2.0-or-later;Natanael Copa;x264;/package/edge/main/armv7/x264;main;20180304-r1
http://www.videolan.org/developers/x264.html;armv7;2018-10-11 12:33:05;edge;Free library for encoding H264/AVC video streams (libraries);GPL-2.0-or-later;Natanael Copa;x264-libs;/package/edge/main/armv7/x264-libs;main;20180304-r1
http://www.videolan.org/developers/x264.html;armv7;2018-10-11 12:33:03;edge;Free library for encoding H264/AVC video streams (development files);GPL-2.0-or-later;Natanael Copa;x264-dev;/package/edge/main/armv7/x264-dev;main;20180304-r1
http://search.cpan.org/dist/Socket-GetAddrInfo/;armv7;2018-10-11 12:32:01;edge;Perl interface for get{addr,name}info(3);GPL PerlArtistic;Natanael Copa;perl-socket-getaddrinfo;/package/edge/main/armv7/perl-socket-getaddrinfo;main;0.22-r0
http://search.cpan.org/dist/Socket-GetAddrInfo/;armv7;2018-10-11 12:32:00;edge;Perl interface for get{addr,name}info(3) (documentation);GPL PerlArtistic;Natanael Copa;perl-socket-getaddrinfo-doc;/package/edge/main/armv7/perl-socket-getaddrinfo-doc;main;0.22-r0
https://www.gnu.org/software/gsasl/;armv7;2018-10-11 12:31:53;edge;An implementation of the Simple Authentication and Security Layer framework;LGPL-2.0-or-later;Fabian Affolter;libgsasl;/package/edge/main/armv7/libgsasl;main;1.8.0-r3
http://thewalter.net/stef/software/rrdbot/;armv7;2019-06-09 21:54:21;edge;An SNMP polling daemon which writes the polled values to an RRD database (documentation);BSD;Natanael Copa;rrdbot-doc;/package/edge/testing/armv7/rrdbot-doc;testing;0.9.7-r2
https://people.freedesktop.org/~hughsient/appstream-glib/;armv7;2019-06-09 21:52:48;edge;Library for AppStream metadata (development files);LGPL-2.0-or-later;Natanael Copa;appstream-glib-dev;/package/edge/community/armv7/appstream-glib-dev;community;0.7.15-r0
https://people.freedesktop.org/~hughsient/appstream-glib/;armv7;2019-06-09 21:52:48;edge;Library for AppStream metadata;LGPL-2.0-or-later;Natanael Copa;appstream-glib;/package/edge/community/armv7/appstream-glib;community;0.7.15-r0
https://people.freedesktop.org/~hughsient/appstream-glib/;armv7;2019-06-09 21:52:48;edge;Library for AppStream metadata (documentation);LGPL-2.0-or-later;Natanael Copa;appstream-glib-doc;/package/edge/community/armv7/appstream-glib-doc;community;0.7.15-r0
https://people.freedesktop.org/~hughsient/appstream-glib/;armv7;2019-06-09 21:52:48;edge;Library and command line tools for building AppStream metadata;LGPL-2.0-or-later;Natanael Copa;appstream-glib-builder;/package/edge/community/armv7/appstream-glib-builder;community;0.7.15-r0
https://people.freedesktop.org/~hughsient/appstream-glib/;armv7;2019-06-09 21:52:48;edge;Bash completions for appstream-glib;LGPL-2.0-or-later;Natanael Copa;appstream-glib-bash-completion;/package/edge/community/armv7/appstream-glib-bash-completion;community;0.7.15-r0
https://people.freedesktop.org/~hughsient/appstream-glib/;armv7;2019-06-09 21:52:48;edge;Languages for package appstream-glib;LGPL-2.0-or-later;Natanael Copa;appstream-glib-lang;/package/edge/community/armv7/appstream-glib-lang;community;0.7.15-r0
https://gitlab.gnome.org/GNOME/gnome-themes-extra;armv7;2019-06-09 20:47:11;edge;Misc themes and theme-y tidbits;LGPL-2.1-only;Rasmus Thomsen;gnome-themes-extra;/package/edge/community/armv7/gnome-themes-extra;community;3.28-r1
https://gitlab.gnome.org/GNOME/gnome-themes-extra;armv7;2019-06-09 20:47:10;edge;Adwaita gtk2 theme;LGPL-2.1-only;Rasmus Thomsen;adwaita-gtk2-theme;/package/edge/community/armv7/adwaita-gtk2-theme;community;3.28-r1
https://gitlab.gnome.org/GNOME/gnome-themes-extra;armv7;2019-06-09 20:47:10;edge;Languages for package gnome-themes-extra;LGPL-2.1-only;Rasmus Thomsen;gnome-themes-extra-lang;/package/edge/community/armv7/gnome-themes-extra-lang;community;3.28-r1
https://wiki.gnome.org/Projects/Clutter;armv7;2019-06-09 19:59:40;edge;Gtk clutter embed library (documentation);LGPL-2.0-or-later;Rasmus Thomsen;clutter-gtk-doc;/package/edge/testing/armv7/clutter-gtk-doc;testing;1.8.4-r1
https://wiki.gnome.org/Projects/Clutter;armv7;2019-06-09 19:59:40;edge;Gtk clutter embed library;LGPL-2.0-or-later;Rasmus Thomsen;clutter-gtk;/package/edge/testing/armv7/clutter-gtk;testing;1.8.4-r1
https://wiki.gnome.org/Projects/Clutter;armv7;2019-06-09 19:59:40;edge;Languages for package clutter-gtk;LGPL-2.0-or-later;Rasmus Thomsen;clutter-gtk-lang;/package/edge/testing/armv7/clutter-gtk-lang;testing;1.8.4-r1
https://wiki.gnome.org/Projects/Clutter;armv7;2019-06-09 19:59:39;edge;Gtk clutter embed library (development files);LGPL-2.0-or-later;Rasmus Thomsen;clutter-gtk-dev;/package/edge/testing/armv7/clutter-gtk-dev;testing;1.8.4-r1
http://search.cpan.org/dist/Par-Packer/;armv7;2019-06-09 19:29:14;edge;App::Packer::Backend interface, for generating stand-alone executables, perl scripts and PAR files (documentation);Artistic-1.0-Perl GPL-1.0-or-later;Stuart Cardall;perl-par-packer-doc;/package/edge/community/armv7/perl-par-packer-doc;community;1.049-r0
